t,,,,tw,,,,L,
,-1.00585162486448E-21,0.00000000000000E+00,0.00000000000000E+00,,-2.99760216648792E-15,1.19015908239817E-13,-1.00613961606655E-16,,-2.04636307898909E-12
,0.00000000000000E+00,-1.00585162486448E-21,0.00000000000000E+00,,1.19904086659517E-13,-1.79856129989275E-14,3.01841884819964E-16,,
,0.00000000000000E+00,-1.05879118406788E-22,0.00000000000000E+00,,9.99200722162641E-15,0.00000000000000E+00,0.00000000000000E+00,,
,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,-6.99440505513849E-14,-1.49880108324396E-15,3.99680288865056E-15,,
,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,0.00000000000000E+00,-1.99840144432528E-15,1.04083408558608E-16,,
,0.00000000000000E+00,-1.00585162486448E-21,0.00000000000000E+00,,9.76996261670138E-15,-1.99840144432528E-15,-9.71445146547012E-17,,
,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,-9.76996261670138E-15,-2.08166817117217E-16,0.00000000000000E+00,,
,0.00000000000000E+00,-1.05879118406788E-22,0.00000000000000E+00,,2.04281036531029E-14,-9.99200722162641E-16,0.00000000000000E+00,,
,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,0.00000000000000E+00,-9.99200722162641E-15,-1.00613961606655E-16,,
,-1.99840144432528E-15,1.19348975147204E-15,0.00000000000000E+00,,-9.99200722162641E-16,0.00000000000000E+00,0.00000000000000E+00,,
,-2.98155597433514E-18,-9.99200722162641E-16,0.00000000000000E+00,,-9.99200722162641E-16,-1.99840144432528E-15,-1.00613961606655E-16,,
,6.90636783873266E-17,0.00000000000000E+00,-1.05879118406788E-22,,-9.99200722162641E-16,-5.99520433297585E-15,0.00000000000000E+00,,
,-9.71445146547012E-17,0.00000000000000E+00,0.00000000000000E+00,,-9.99200722162641E-16,9.99200722162641E-16,-1.00613961606655E-16,,
,0.00000000000000E+00,-1.05879118406788E-22,0.00000000000000E+00,,-5.95079541199084E-14,-9.99200722162641E-16,3.05311331771918E-16,,
,0.00000000000000E+00,0.00000000000000E+00,-9.99200722162641E-16,,-4.99600361081320E-15,-4.02455846426619E-16,-1.14042109089496E-12,,
,-1.05879118406788E-22,0.00000000000000E+00,0.00000000000000E+00,,0.00000000000000E+00,0.00000000000000E+00,9.94759830064140E-14,,
,1.04015645922828E-18,0.00000000000000E+00,0.00000000000000E+00,,-9.99200722162641E-16,-1.00613961606655E-16,-8.99280649946377E-15,,
,4.65021088042611E-18,0.00000000000000E+00,0.00000000000000E+00,,6.99440505513849E-15,3.05311331771918E-16,-1.40110145707695E-13,,
,-8.00710832951331E-21,0.00000000000000E+00,-9.99200722162641E-16,,-1.99840144432528E-15,-1.04083408558608E-16,7.01660951563099E-14,,
,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,7.01660951563099E-14,-9.99200722162641E-16,-1.94289029309402E-16,,
,0.00000000000000E+00,-1.00585162486448E-21,-4.70001641772466E-17,,-6.10622663543836E-16,-9.88792381306780E-17,-9.99200722162641E-16,,
max difference,2.04636307898909E-12,,,,,,,,
