"","t.1","t.2","t.3","tw.1","tw.2","tw.3","L"
"1",9.9999970000009e-08,0.99999980000006,9.9999970000009e-08,1.68797292848119e-07,6.1384478312127e-06,2.47233888416716e-09,-2579.0481963775
"2",0.464798431509465,0.535201468490565,9.9999970000009e-08,9.17284644798169e-07,9.86802918626576e-08,3.8804128790819e-09,-2579.0481963775
"3",0.999997760187885,2.13981214376748e-06,9.99999708503157e-08,4.21536664273626e-07,1.43356431430842e-08,1.38181758083527e-08,-2579.0481963775
"4",0.999990849381214,9.05061877986891e-06,1.00000006531506e-07,3.42457946827047e-07,1.3244582805798e-08,1.55679294944092e-08,-2579.0481963775
"5",0.99999980000006,9.9999970000009e-08,9.9999970000009e-08,2.1911150554955,3.60013316356898e-08,5.91156034450182e-09,-2579.0481963775
"6",0.998301266694785,0.00169863330524463,9.9999970000009e-08,1.31609385029235e-06,8.03318797903288e-08,4.13578184945949e-09,-2579.0481963775
"7",0.999999634323637,2.65676392439801e-07,9.99999700029529e-08,5.89668782027548e-07,1.61205046815609e-08,1.18100826880838e-08,-2579.0481963775
"8",0.99999979999226,1.00007770498789e-07,9.9999970000009e-08,4.61703547792243e-06,5.30714318245399e-08,4.84719548739451e-09,-2579.0481963775
"9",1.00654399493184e-07,0.999999799345631,9.9999970000009e-08,3.7384092943346e-07,2.49866159079724e-07,3.16324204369664e-09,-2579.0481963775
"10",1.00032383522507e-07,0.999999799967647,9.9999970000009e-08,3.08988365669905e-08,2.68196349650872e-08,1.14011802651916e-09,-2579.0481963775
"11",9.99999706183508e-08,0.999999800000059,9.9999970000009e-08,6.3730998128858e-08,1.42315615475016e-07,1.65636244075369e-09,-2579.0481963775
"12",9.99999720731217e-08,0.999999800000058,9.9999970000009e-08,6.0316545693568e-08,1.21241648467847e-07,1.61367423313879e-09,-2579.0481963775
"13",1.00000113927201e-07,0.999999799999916,9.9999970000009e-08,4.77453532827717e-08,6.63764947096125e-08,1.43831725967372e-09,-2579.0481963775
"14",0.99999979970216,1.00297869817408e-07,9.9999970000009e-08,1.27868966421171e-06,2.01754593545465e-08,9.20633753655924e-09,-2579.0481963775
"15",9.9999970000009e-08,9.9999970000009e-08,0.99999980000006,4.62386151292511e-08,4.70901070378339e-09,3.02512060694819e-06,-2579.0481963775
"16",9.9999970000009e-08,9.9999970000009e-08,0.99999980000006,4.78328961539218e-08,4.81168389138737e-09,8.31799582207055e-06,-2579.0481963775
"17",1.97047846190012e-07,3.61398315364838e-07,0.999999441553838,3.16786673029729e-08,3.66932127415558e-09,8.64333082013708e-08,-2579.0481963775
"18",1.18380113535602e-07,1.01590957320704e-07,0.999999780028929,7.17399957714086e-08,6.16246101146384e-09,2.26210939960604e-07,-2579.0481963775
"19",1.00034488253193e-07,1.00004298025393e-07,0.999999799961214,6.63060129080066e-08,5.88219030182447e-09,3.60889914315122e-07,-2579.0481963775
"20",0.999999799988457,1.00011573112761e-07,9.9999970000009e-08,1.84867139561614e-06,2.1996478200291e-08,8.48392576628409e-09,-2579.0481963775
"21",0.021828186006866,0.977668892075054,0.000502921918080205,1.29639136418487e-08,1.91741730839167e-09,6.25781844858805e-09,-2579.0481963775
