"","t.1","t.2","t.3","tw.1","tw.2","tw.3","L"
"1",0.0977242270920425,0.54936115121551,0.352914621692448,0.347958961679183,0.532293753509968,0.447944815286922,-9781.18004202519
"2",0.0215008973870533,0.860570910622063,0.117928191990883,0.479625234795938,0.83936919333331,0.635386459842772,-9781.18004202519
"3",0.00270710370812551,0.827427931510983,0.169864964780891,0.11052513779068,0.22234408515169,0.173038203273615,-9781.18004202519
"4",0.00429183965482941,0.0919639238809744,0.903744236464196,0.337723939697988,0.566258796904685,0.574487109656182,-9781.18004202519
"5",0.0448800443029418,0.0799116292790847,0.875208326417974,0.758507832596262,1.0724130181368,1.09610904672638,-9781.18004202519
"6",0.000420330934968147,0.934350514034712,0.0652291550303199,0.208290010057459,0.480063109270071,0.346983082919605,-9781.18004202519
"7",0.0324480152882468,0.186465878139511,0.781086106572242,0.568982693936305,0.871720734078773,0.834182019044797,-9781.18004202519
"8",0.00112819160432214,0.998822097894454,4.97105012242149e-05,0.334582877573826,0.723979810403265,0.318410174119504,-9781.18004202519
"9",0.00382378453578606,0.804581985788646,0.191594229675568,0.0888344336084253,0.174193554204637,0.136950945035198,-9781.18004202519
"10",0.000631992160930753,0.969322031297057,0.0300459765420123,0.212171063616643,0.476724885170946,0.325919261736459,-9781.18004202519
"11",0.000277344790768125,0.00130200813318958,0.998420647076042,0.340624534576968,0.514687606034874,0.70389078279808,-9781.18004202519
"12",0.00110427945430481,0.97102954108347,0.0278661794622251,0.316800577913576,0.68518279738332,0.465966218483253,-9781.18004202519
"13",0.000310501126181469,0.911735994180033,0.0879535046937856,0.309891598073595,0.727993793828251,0.537977450964828,-9781.18004202519
"14",0.000106818436838811,0.183403771953233,0.816489409609928,0.113432813666785,0.25686345330942,0.246830100179846,-9781.18004202519
"15",5.48950906648938e-05,0.140736097714637,0.859209007194698,0.0648054831449345,0.150846429993244,0.148125901613168,-9781.18004202519
"16",0.000363029397808153,0.588826831541047,0.410810139061145,0.0544041548104922,0.12271057502776,0.103851241633705,-9781.18004202519
"17",0.809764712358166,0.166914482400421,0.0233208052414128,0.673650882630852,0.821590983880498,0.622755401936646,-9781.18004202519
"18",0.00591214066246473,0.94841331115193,0.0456745481856053,0.360771292952287,0.694395548705719,0.489288080079666,-9781.18004202519
"19",9.34816362137806e-06,0.235712724596069,0.76427792724031,0.0659712479859004,0.179716559709593,0.168984895617969,-9781.18004202519
"20",0.000137772647604165,0.963917388692289,0.0359448386601073,0.0770032184852755,0.19199183264903,0.132931273163945,-9781.18004202519
"21",0.000269724751645347,0.879394092656776,0.120336182591579,0.180081901182881,0.426093536868499,0.32251320438203,-9781.18004202519
"22",0.000121632488468153,0.548229277360936,0.451649090150596,0.0696233017002706,0.168439098219829,0.144185008114365,-9781.18004202519
"23",0.0524434929533567,0.0264197429929951,0.921136764053648,0.239954718181145,0.311135850232615,0.344278227210011,-9781.18004202519
"24",0.287020723068171,0.044877214348236,0.668102062583593,0.741209237732264,0.887023990152426,0.925900582082369,-9781.18004202519
"25",0.0174502866857419,0.960907082153871,0.0216426311603867,0.338620690308379,0.605704061071514,0.405132457875557,-9781.18004202519
"26",1.96853907031848e-05,0.99944219655355,0.000538118055747174,0.149562123609748,0.427286652489723,0.221265785435743,-9781.18004202519
"27",0.641442399599846,0.281838131213284,0.07671946918687,0.731943986521673,0.94021636335405,0.746006160756903,-9781.18004202519
"28",0.00854381640692839,0.525237371331619,0.466218812261453,0.41181106625359,0.742203574676649,0.638587733538583,-9781.18004202519
"29",0.630353478111289,0.0300006680113865,0.339645853877325,0.945411664052569,1.04282316437311,1.06828948555081,-9781.18004202519
"30",0.0221833067248814,0.523951597991187,0.453865095283932,0.617400660613925,1.04212121508966,0.895136683149998,-9781.18004202519
"31",0.0568423279873833,0.847533132793978,0.0956245392186388,0.504925974547713,0.825821338033211,0.616857852027009,-9781.18004202519
"32",5.66967822283138e-05,0.99823285083887,0.00171045237890168,0.127281313517141,0.338095638478348,0.189538220454853,-9781.18004202519
"33",0.00112395536419429,0.994996519098836,0.00387952553696965,0.455511181940378,0.985642788915119,0.584590071394489,-9781.18004202519
"34",0.066457212916627,0.185999639185145,0.747543147898228,0.412233014395889,0.60118301436366,0.573664716904069,-9781.18004202519
"35",0.0233427258424176,0.84977123418417,0.126886039973412,0.184530625674551,0.320846306060561,0.244307701894028,-9781.18004202519
"36",0.0216720923511257,0.920015554049546,0.0583123535993288,0.706700571002462,1.24176262624117,0.89160442048906,-9781.18004202519
"37",0.932080718137571,0.00847717167546582,0.0594421101869629,1.14105227784902,1.12365452834942,1.11391399941021,-9781.18004202519
"38",0.0130572318755142,0.26169127984831,0.725251488276176,0.161896574770611,0.270209272401333,0.251355171166527,-9781.18004202519
"39",0.0395600505321173,0.782790107643953,0.177649841823929,0.659702665412554,1.10009531555904,0.862047729680134,-9781.18004202519
"40",0.141925447159444,0.833207863090128,0.0248666897504275,0.655290566221245,1.00542190544163,0.685587383461241,-9781.18004202519
"41",4.81373172143504e-05,0.999408797758969,0.0005430649238169,0.335073382933478,0.900182873619853,0.466443573880991,-9781.18004202519
"42",0.0304195340334554,0.218370893697552,0.751209572268993,0.297093059702077,0.46216153945608,0.436329833048884,-9781.18004202519
"43",0.472465392667247,0.33006223319803,0.197472374134724,0.960255246076203,1.27332493733095,1.06633694454205,-9781.18004202519
"44",0.0634963765566188,0.777584108730879,0.158919514712502,0.371156304794904,0.59890245276018,0.465949964020284,-9781.18004202519
"45",1.9200478550511e-05,0.999934418819865,4.63807015848248e-05,0.150188174923222,0.429827649632976,0.188128084268851,-9781.18004202519
"46",0.015185618045139,0.801305195343462,0.183509186611399,0.35772687553655,0.63801326343328,0.500265751487309,-9781.18004202519
"47",0.181065436150044,0.749403039261172,0.0695315245887845,0.701886596737861,1.05142011566808,0.774913358524279,-9781.18004202519
"48",4.17277273116749e-05,0.964617900716821,0.0353403715558669,0.24939949969376,0.674985696038298,0.466780319333659,-9781.18004202519
"49",0.00813573035631959,0.175438277066135,0.816425992577546,0.262526383411388,0.440366730386821,0.424453078102873,-9781.18004202519
"50",0.000652146325092185,0.975918047936831,0.0234298057380766,0.462932972503928,1.03840576244401,0.697596038225897,-9781.18004202519
"51",0.000370364937348071,0.944365237748386,0.0552643973142658,0.405385725557197,0.943156233201775,0.673506379920099,-9781.18004202519
"52",0.000582532575656,0.957304480100356,0.042112987323988,0.108575778406931,0.245114705095538,0.171645635147203,-9781.18004202519
"53",0.0103310198212053,0.952508880859223,0.0371600993195714,0.311100420525776,0.576487519793433,0.400385594885126,-9781.18004202519
"54",3.82457626179797e-05,0.906686988342672,0.0932747658947101,0.183138667251385,0.496518693222469,0.368540984403089,-9781.18004202519
"55",0.000168545096051071,0.980243245864015,0.0195882090399334,0.177169796515752,0.436172978941576,0.289356663155351,-9781.18004202519
"56",0.000595390239328252,0.854176265255984,0.145228344504688,0.0611111057264674,0.136682762928625,0.105007159364996,-9781.18004202519
"57",0.178243724997525,0.00299284673335591,0.818763428269119,0.205887928312618,0.211449920794867,0.269456133000826,-9781.18004202519
"58",0.000135755315148698,0.00169522547698027,0.998169019207871,0.187236555849484,0.302545503283352,0.40633922689507,-9781.18004202519
"59",1.18005758791781e-05,0.951734944814682,0.0482532546094384,0.0909696506870625,0.268331828350131,0.189740763643427,-9781.18004202519
"60",2.33513636678728e-05,0.99929261477773,0.00068403385860211,0.0768489460778967,0.216982103985531,0.114226331993166,-9781.18004202519
"61",6.25484063802316e-06,0.999963281591219,3.0463568143155e-05,0.153273369572755,0.474062303171073,0.201580269511455,-9781.18004202519
"62",0.11520463802232,0.683753201298351,0.201042160679329,0.708410719366891,1.0877376902373,0.867628110049398,-9781.18004202519
"63",0.0153698619909323,0.256863722000739,0.727766416008329,0.407008991335244,0.670901065902825,0.625033558966321,-9781.18004202519
"64",0.0289756900182254,0.952260254565395,0.0187640554163795,0.466493570094317,0.805432493309703,0.533809724089625,-9781.18004202519
"65",0.167870076652265,0.28074642062357,0.551383502724165,0.811777648861581,1.14280923063245,1.03827086222863,-9781.18004202519
"66",0.00838792475537277,0.519327347547226,0.472284727697401,0.610845013496328,1.10145655077825,0.949262912675835,-9781.18004202519
"67",0.00906149111306807,0.00473088230785328,0.986207626579079,0.405295250337573,0.526810907549504,0.658937299988634,-9781.18004202519
"68",0.0144525043115584,0.0206598508010486,0.964887644887393,0.185550182195739,0.25842034506761,0.291734311519898,-9781.18004202519
"69",9.14866384415085e-06,0.999269180140849,0.000721671195307031,0.375305979443222,1.1304786363979,0.59731020250703,-9781.18004202519
"70",0.743219073735177,0.0596706190624128,0.19711030720241,1.18694234665455,1.35701400919517,1.27760904067976,-9781.18004202519
"71",0.00600019404743943,0.910228986589027,0.0837708193635339,0.188403429292518,0.361243869424316,0.266094448335263,-9781.18004202519
"72",0.415362480162085,0.0721849043183369,0.512452615519578,0.877575823767325,1.05785364986901,1.04957101090333,-9781.18004202519
"73",2.88279597045947e-05,0.975652512375499,0.024318659664796,0.251269032944598,0.698098354041257,0.470186300923555,-9781.18004202519
"74",0.00210384092035759,0.949955276477299,0.0479408826023433,0.239281050528014,0.49441092615374,0.349493341769632,-9781.18004202519
"75",0.0013846470739019,0.984940706622497,0.0136746463036008,0.563341395942063,1.20082684147829,0.776989789241556,-9781.18004202519
"76",0.0703414703811078,0.921894720206424,0.00776380941246795,0.43434371483773,0.704129798779562,0.440257598716426,-9781.18004202519
"77",0.000633365978713001,0.960342192258632,0.039024441762655,0.259859576426012,0.583416505549461,0.406331584512196,-9781.18004202519
"78",0.308477418927753,0.258001108577346,0.433521472494901,0.703809233907419,0.944855412290491,0.849295347939729,-9781.18004202519
"79",0.180353416898753,0.730374827808705,0.0892717552925418,0.799810482339212,1.19632217262725,0.898523114995984,-9781.18004202519
"80",0.000129812350173704,0.474119942462537,0.52575024518729,0.236478802739866,0.56392143971275,0.492652732622689,-9781.18004202519
"81",0.00758657296563997,0.934380011418893,0.058033415615467,0.752843782219526,1.42302711583358,1.02033532309071,-9781.18004202519
"82",0.000622314823613134,0.84950846515742,0.149869220018967,0.188614132815015,0.420424476221895,0.323811727546411,-9781.18004202519
"83",0.000251236973879531,0.995312505745864,0.00443625728025595,0.109490875199599,0.262550531771223,0.157154565356912,-9781.18004202519
"84",0.00271941479450808,0.00624643266615612,0.991034152539336,0.75685624111031,1.088921002391,1.33677691390813,-9781.18004202519
"85",0.0217057317334741,0.940915129607098,0.0373791386594274,0.511521077541075,0.900096606121891,0.625917548624336,-9781.18004202519
"86",0.000313949990344131,0.298265390477029,0.701420659532627,0.20267236923485,0.440680622960099,0.405343386592058,-9781.18004202519
"87",4.27321771341906e-05,0.482496983627023,0.517460284195843,0.143785184173142,0.37049537975127,0.322931691854049,-9781.18004202519
"88",0.0316744729171874,0.802654399624705,0.165671127458108,0.330492397388314,0.560540165488307,0.436399103173115,-9781.18004202519
"89",0.30363555758355,0.0237400468625535,0.672624395553896,0.845239744271668,0.964595740527209,1.05227488128488,-9781.18004202519
"90",0.158455315880395,0.0293046448992558,0.812240039220349,0.453410012491222,0.548887403788482,0.597878631688674,-9781.18004202519
"91",0.474484744796643,0.494692316327606,0.0308229388757514,1.03192743209405,1.40643518828089,1.00865885311989,-9781.18004202519
"92",0.0994042865265329,0.481314001883797,0.41928171158967,0.58814983464243,0.890569452064494,0.765255166770891,-9781.18004202519
"93",0.477175909227753,0.250627047741038,0.272197043031208,0.252974503090782,0.328956875583539,0.286973606541551,-9781.18004202519
"94",0.00103375044631395,0.0708021240771501,0.928164125476536,0.299831827448112,0.544404322915152,0.563332178076602,-9781.18004202519
"95",0.150817021755613,0.150641338175247,0.69854164006914,0.325891167597875,0.442860580870884,0.4267527883621,-9781.18004202519
"96",0.00238214247718104,0.606602957997082,0.391014899525737,0.412314554121295,0.81914162148634,0.68949857856453,-9781.18004202519
"97",0.322782585782009,0.0861831921913669,0.591034222026625,0.328801039052425,0.40818416648512,0.404029541720054,-9781.18004202519
"98",0.289542526321997,0.67505233580265,0.035405137875353,0.640779813511401,0.92285725090211,0.654081299785922,-9781.18004202519
"99",0.040242549682165,0.622633545111555,0.33712390520628,0.492912570049807,0.808219240319167,0.672222437416704,-9781.18004202519
"100",0.0462961813724703,0.278400424704649,0.67530339392288,0.501971582211225,0.771451390842302,0.71109852831815,-9781.18004202519
"101",5.01452124955555e-05,0.000728309590999924,0.999221545196504,0.455798618751089,0.744227050852354,1.0592168007913,-9781.18004202519
"102",0.0787468623033897,0.309499340127142,0.611753797569468,0.432264406775138,0.645237937869062,0.586471862845464,-9781.18004202519
"103",0.0125552256335143,0.229721010992149,0.757723763374336,0.239413004327701,0.397099010526019,0.373825269685143,-9781.18004202519
"104",0.0705589845770283,0.797353368953114,0.132087646469858,0.451205847137127,0.724072354197274,0.555281430110384,-9781.18004202519
"105",0.00084759530242412,0.941894055896627,0.0572583488009493,0.267413818576971,0.587723158076607,0.420788552531001,-9781.18004202519
"106",0.00147240424968369,0.994081444812491,0.00444615093782577,0.228659366376853,0.485672370559226,0.290777399007133,-9781.18004202519
"107",0.0930210357498175,0.164917118746071,0.742061845504111,0.438530281308133,0.61983096089233,0.596055289162329,-9781.18004202519
"108",0.0404291322471942,0.387573853753231,0.571997013999575,0.670682159548037,1.06421095242806,0.948110528550075,-9781.18004202519
"109",0.00127731352293186,0.947816712616302,0.0509059738607659,0.199080118443766,0.425593395923382,0.302133667982221,-9781.18004202519
