"","t.1","t.2","t.3","tw.1","tw.2","tw.3","L"
"1",0.786882180423268,0.0654484864899919,0.14766933308674,0.393019726243562,0.318528357414979,0.434546915410604,-9844.81740422733
"2",0.313519338596841,0.66948063561413,0.0170000257890291,0.525679256325958,0.54400232990426,0.52934296682997,-9844.81740422733
"3",0.271729467835255,0.226501553407797,0.501768978756948,0.125134224525005,0.120639501169112,0.164353437016244,-9844.81740422733
"4",0.28301664654443,0.0932376993069954,0.623745654148575,0.371967318097817,0.334393020491154,0.495100435512792,-9844.81740422733
"5",0.274783485150099,0.223146989363897,0.502069525486004,0.832619050089875,0.801135947432137,1.09270535691698,-9844.81740422733
"6",0.0414560105685375,0.879017399928455,0.0795265895030075,0.230980371476029,0.284140284832858,0.304245877232407,-9844.81740422733
"7",0.137844761392217,0.0543994408688804,0.807755797738903,0.633889888612865,0.577659988561818,0.908208274631127,-9844.81740422733
"8",0.0386639864527246,0.949617203867947,0.0117188096793279,0.370890017228723,0.461328168521158,0.425154151180785,-9844.81740422733
"9",0.626635881828197,0.315033488423878,0.0583306297479244,0.0994626338764681,0.0923073226922125,0.104315991002657,-9844.81740422733
"10",0.0844149424872969,0.801349624426821,0.114235433085882,0.23544410939884,0.272622903100897,0.302082069127586,-9844.81740422733
"11",0.018044136029198,0.00156108493726434,0.980394779033538,0.376402774251493,0.305966857427961,0.63776545156825,-9844.81740422733
"12",0.0328337637045612,0.963573143479414,0.00359309281602486,0.35288763128295,0.444860943193057,0.374644211049791,-9844.81740422733
"13",0.0140053107027796,0.912400428697747,0.0735942605994733,0.339368161264538,0.454297604749936,0.48225609280611,-9844.81740422733
"14",0.0380356529276877,0.185185921538031,0.776778425534281,0.126697220785697,0.139509314168301,0.199421624054673,-9844.81740422733
"15",0.000366803041036431,0.00186614528406848,0.997767051674895,0.0716956346860656,0.0792076043610828,0.163113576865878,-9844.81740422733
"16",0.0372678570392234,0.147728708755853,0.815003434204924,0.0604007117190104,0.0654868539683743,0.0955620133923862,-9844.81740422733
"17",0.973502860467691,0.025607067397126,0.000890072135182707,0.714573282913666,0.531041817185464,0.529095069248797,-9844.81740422733
"18",0.174679595476732,0.813617264104669,0.0117031404185987,0.399203260276156,0.438108142930672,0.408441025971729,-9844.81740422733
