"","t.1","t.2","t.3","tw.1","tw.2","tw.3","L"
"1",0.214511284010233,0.78081271681663,0.0046759991731371,0.304626886413718,0.524315838026499,0.181360965533333,-9805.23991056962
"2",0.0210708407031231,0.978845405225513,8.37540713636873e-05,0.419971142708273,0.832768056848964,0.226855067082408,-9805.23991056962
"3",0.0195802148451873,0.969157513441808,0.0112622717130048,0.0936404972577837,0.219028990399964,0.0606875907550073,-9805.23991056962
"4",0.0512006026045472,0.935131351891438,0.0136680455040152,0.285253995935078,0.552737545899181,0.211024113986834,-9805.23991056962
"5",0.309242366373466,0.379759347963917,0.310998285662617,0.702070934371773,1.02505518222289,0.690690633084183,-9805.23991056962
"6",0.0012564302863742,0.998271938701707,0.000471631011919108,0.177342992317979,0.46928793639811,0.124143574143092,-9805.23991056962
"7",0.122333124141361,0.802359350563892,0.0753075252947463,0.507163131855346,0.860844131262813,0.449650573971932,-9805.23991056962
"8",0.00214325543610628,0.997702782666123,0.000153961897770394,0.288868699768494,0.699165608338372,0.189955743363128,-9805.23991056962
"9",0.0313057295368013,0.966343899582387,0.00235037088081131,0.073655945209218,0.171098186273576,0.0379321800771372,-9805.23991056962
"10",0.00142962150721883,0.99822238170383,0.000347996788951272,0.17909541931949,0.469218857012197,0.12071629821864,-9805.23991056962
"11",0.0644169110977763,0.20517820854028,0.730404880361944,0.291664238785549,0.499718986428904,0.305248304406958,-9805.23991056962
"12",0.00243399493844321,0.997515047988491,5.09570730659226e-05,0.274296726745833,0.661737206433906,0.159628624116023,-9805.23991056962
"13",0.000429631792599828,0.999253264157215,0.000317104050185481,0.261863176112006,0.715810886746472,0.209322621909229,-9805.23991056962
"14",0.00315953912233442,0.981543740715329,0.0152967201623365,0.0949787958829934,0.251841002456975,0.0749898409989001,-9805.23991056962
"15",0.000684172600526653,0.147428454691998,0.851887372707475,0.0534038419404422,0.146853858223914,0.0630861967744675,-9805.23991056962
"16",0.00816595357181475,0.858742328686827,0.133091717741358,0.0449607319209211,0.119846375932386,0.034623730544376,-9805.23991056962
"17",0.798428873972747,0.201518143557605,5.29824696479694e-05,0.601206820425365,0.800065695281076,0.238402257655455,-9805.23991056962
"18",0.00825866611274412,0.991686147561676,5.51863255796941e-05,0.311978966421881,0.681962586092405,0.167423775791282,-9805.23991056962
"19",5.34949124881321e-05,0.106111502992148,0.893835002095363,0.0547852244898645,0.175147276782511,0.082449485962803,-9805.23991056962
"20",0.000432804899463396,0.199105775927598,0.800461419172939,0.064066260961885,0.182067352887176,0.0811112832739061,-9805.23991056962
"21",0.00130586741205481,0.954789920828595,0.0439042117593499,0.150646022675128,0.40334810024744,0.154431300016427,-9805.23991056962
"22",0.00239030956814018,0.68212612477901,0.31548356565285,0.0559844085537845,0.156175915950913,0.0543257935221945,-9805.23991056962
"23",0.619077473053707,0.143608099434571,0.237314427511722,0.197569334411956,0.294490304099376,0.141316073009317,-9805.23991056962
"24",0.257155307351613,0.0530632908856907,0.689781401762696,0.662112977750138,0.860000856087015,0.704979398794138,-9805.23991056962
"25",0.0364167026383443,0.937654424613944,0.0259288727477113,0.304180248220069,0.599425293867579,0.249041715171234,-9805.23991056962
"26",0.000102834796924131,0.996322249019543,0.00357491618353276,0.129125527825196,0.420199313864632,0.129105879711173,-9805.23991056962
"27",0.768602956162651,0.231151028827397,0.000246015009951567,0.675693596547188,0.898827540149603,0.316054452098832,-9805.23991056962
"28",0.0225656223056585,0.975724751865692,0.00170962582864993,0.36329098939915,0.728035783424789,0.250277086210411,-9805.23991056962
"29",0.950883883285947,0.0276658649118238,0.021450251802229,0.89186701679096,0.979978771814915,0.647528677412122,-9805.23991056962
"30",0.0546321674427049,0.939924745012575,0.00544308754472065,0.553713382440204,0.995214047718665,0.422287324816633,-9805.23991056962
"31",0.0689138928231611,0.931013060690647,7.30464861916381e-05,0.446606707346831,0.807800534481453,0.216175639146194,-9805.23991056962
"32",0.000330743677646711,0.993146454176014,0.00652280214633911,0.108370808756692,0.331401793898562,0.099653685964371,-9805.23991056962
"33",0.00188105193835978,0.970632803086948,0.0274861449746919,0.415785132428184,0.974749042653692,0.475018520002858,-9805.23991056962
"34",0.290562490917621,0.625394821134571,0.0840426879478081,0.364263779339178,0.593135523999014,0.283796980852297,-9805.23991056962
