"","t.1","t.2","t.3","tw.1","tw.2","tw.3","L"
"1",0.330780651297137,0.66618696692419,0.00303238177867291,0.291102953511823,0.49030772910156,0.197892322343492,-9788.90036064912
"2",0.0493942853268444,0.95047828389916,0.000127430773995834,0.402981003791647,0.815828821931911,0.247035722512075,-9788.90036064912
"3",0.0187684926110671,0.9805350793793,0.000696428009633178,0.0884000840204196,0.194142975749459,0.0673475108642407,-9788.90036064912
"4",0.0760687965300639,0.913922258426153,0.0100089450437826,0.270025890277824,0.526074071467458,0.228078938311314,-9788.90036064912
"5",0.282889204130324,0.343181144638806,0.37392965123087,0.68243928644133,1.1029170032945,0.695683591859831,-9788.90036064912
"6",0.00223528020277713,0.997585088275564,0.000179631521658585,0.167859939813036,0.439082904086335,0.136193440042104,-9788.90036064912
"7",0.208288055971036,0.640571705766804,0.15114023826216,0.489569329843928,0.853534091980024,0.475262161671165,-9788.90036064912
"8",0.00307455701266856,0.996831441033499,9.40019538324856e-05,0.272507746378787,0.694491084839814,0.204344101964556,-9788.90036064912
"9",0.0211167295141426,0.97883345174729,4.98187385673837e-05,0.0694340299495984,0.151010457941274,0.0422512284552373,-9788.90036064912
"10",0.00278889881585772,0.997063657926264,0.000147443257877982,0.169295161903706,0.434903062717512,0.132747584522838,-9788.90036064912
"11",0.0942838800053647,0.234425929806094,0.671290190188541,0.276934876388592,0.474524374706515,0.323839785650549,-9788.90036064912
"12",0.00384642891162217,0.996124774021172,2.87970672053887e-05,0.260768480926333,0.652512963160112,0.174320200973853,-9788.90036064912
"13",0.000977311826268352,0.998685714653396,0.000336973520335972,0.248360455720962,0.695036714646633,0.226911188644007,-9788.90036064912
"14",0.00353226607689399,0.995061323688861,0.00140641023424529,0.0896562667668905,0.22588792556197,0.0828806671025911,-9788.90036064912
"15",0.00210656942142327,0.884260759676039,0.113632670902538,0.0501645706505897,0.130565226732157,0.069188113456826,-9788.90036064912
"16",0.00390749974940184,0.994841642939578,0.00125085731101997,0.0422783251181682,0.105644911370807,0.0383943518039311,-9788.90036064912
"17",0.841889583722545,0.158067027787866,4.33884895891583e-05,0.576466759291626,0.800216684924245,0.256849658762691,-9788.90036064912
"18",0.0168830264740386,0.983069817750253,4.71557757082082e-05,0.297440506645729,0.659034368911228,0.183501217814317,-9788.90036064912
"19",0.000271425630131373,0.733658184183384,0.266070390186485,0.0515820596487258,0.156266214598912,0.0901143034121505,-9788.90036064912
"20",0.000832495235563546,0.913219832982188,0.0859476717822489,0.0598859857234897,0.168562639262478,0.0870844338579677,-9788.90036064912
"21",0.00114113313397006,0.990695210102396,0.00816365676363376,0.141126425578832,0.389729429045474,0.165094535330602,-9788.90036064912
"22",0.000769890405016409,0.995949001944932,0.00328110765005185,0.0519638029695375,0.148243058083103,0.0582761638623337,-9788.90036064912
"23",0.599746011631966,0.345449187737709,0.0548048006303253,0.183318767254672,0.278817199135109,0.150308026763845,-9788.90036064912
"24",0.208891099523616,0.0342220543940655,0.756886846082319,0.638215482285274,0.876143986427085,0.706332708028822,-9788.90036064912
"25",0.0776851580414478,0.890359673718259,0.0319551682402932,0.290843863084084,0.564459192137939,0.269579453499696,-9788.90036064912
"26",0.000216769259692294,0.998425924444449,0.00135730629585852,0.122191121343683,0.386612432825161,0.141402957615356,-9788.90036064912
"27",0.770354294629357,0.2294149196771,0.000230785693543274,0.65377167251126,0.942298763182777,0.336278991949842,-9788.90036064912
"28",0.0441180991649323,0.953781564514162,0.00210033632090559,0.347839466091344,0.71091026310714,0.270440634635761,-9788.90036064912
"29",0.931347720766807,0.0425542741596566,0.0260980050735359,0.866781240435249,1.07230540637551,0.645421534676672,-9788.90036064912
"30",0.0569263346128209,0.937232735534295,0.00584092985288445,0.533145450199323,1.06571164093987,0.441287488145264,-9788.90036064912
"31",0.121255007741145,0.878666830771545,7.81614873107651e-05,0.430086681694692,0.80408262992515,0.235462956248337,-9788.90036064912
"32",0.000512942398652405,0.998254995882006,0.00123206171934131,0.10222198908267,0.301492306671194,0.109405154457083,-9788.90036064912
"33",0.00421975444450083,0.928631271353571,0.0671489742019283,0.399253732607889,0.985871999953831,0.4985060257628,-9788.90036064912
"34",0.42818124937753,0.482050076004654,0.0897686746178157,0.348834032870075,0.560342315756075,0.306047391181581,-9788.90036064912
"35",0.0378906458863908,0.27885380314721,0.683255550966399,0.152061061260018,0.284649533205154,0.191806976747696,-9788.90036064912
"36",0.0572788886591736,0.942525671260352,0.000195440080473893,0.655169439044895,1.30956912862391,0.410898892127872,-9788.90036064912
"37",0.992495451561122,0.00667011039771892,0.000834438041159524,1.10654346764242,1.17092697938012,0.619126783631654,-9788.90036064912
"38",0.139944029489233,0.857979597248467,0.00207637326229967,0.129026459650163,0.237961127141632,0.0912229148701948,-9788.90036064912
"39",0.0445680262542868,0.571029985527689,0.384401988218024,0.578839074786659,1.13364227740849,0.687541560019463,-9788.90036064912
"40",0.177372710546908,0.822529740777025,9.75486760667558e-05,0.567615708754029,1.02328941959885,0.306767620238778,-9788.90036064912
"41",0.000249116235084103,0.998400749897981,0.00135013386693439,0.284029248066171,0.888531730534866,0.324839588112948,-9788.90036064912
"42",0.241324640449572,0.757440804761092,0.00123455478933604,0.241235795641043,0.421278429899043,0.156377488164041,-9788.90036064912
