bic,"[-23772.98930427 -23772.98930453 -23679.81988502 -23700.28184591
 -23772.98930385 -23604.7780655  -23687.40343709 -23772.98930288
 -23687.4034379  -23604.77806679 -23622.80093245 -23604.7780665
 -23437.42023085 -23772.98930411 -23772.98930335 -23604.77806611
 -23770.05060765 -23772.98930419 -23687.4034361  -23644.30399973
 -23471.46886353 -23770.03729515 -23700.28184558 -23772.98930407
 -23772.98930289 -23705.32093579 -23679.81988541 -23687.40343774
 -23604.77806642 -23772.98930414 -23772.98930356 -23705.31292987
 -23770.03723649 -23622.8009182  -23656.26867382 -23467.17208185
 -23772.98930378 -23772.98930432 -23828.95609188 -23669.20781197
 -23772.98930305 -23772.98930469 -23700.28184495 -23772.989304
 -23493.71356078 -23770.03771395 -23679.81988394 -23770.03723232
 -23705.3209364  -23772.98930282]"
icl,"[-23758.76952977 -23758.76952998 -23670.30888489 -23689.80771153
 -23758.76952946 -23589.14304756 -23674.00496266 -23758.76952871
 -23674.00496323 -23589.14304858 -23609.04271942 -23589.14304834
 -23429.69703982 -23758.76952966 -23758.76952907 -23589.14304804
 -23754.35177385 -23758.76952971 -23674.00496193 -23632.12212036
 -23457.34937696 -23754.31407563 -23689.80771133 -23758.76952962
 -23758.76952884 -23689.12501218 -23670.30888512 -23674.00496311
 -23589.14304828 -23758.76952969 -23758.76952925 -23689.11621969
 -23754.31389418 -23609.04270781 -23644.38120983 -23452.59580785
 -23758.7695294  -23758.76952983 -23817.86963041 -23655.48187886
 -23758.76952884 -23758.76953011 -23689.80771095 -23758.76952957
 -23472.82020385 -23754.31537834 -23670.30888424 -23754.31389352
 -23689.12501279 -23758.76952865]"
time,27.9303125
c,l
50.0,40.0,0.0,0.0,0.0,18.0,50.0,46.0,50.0,50.0,38.0,1.0,50.0,41.0,40.0,50.0,38.0,18.0,50.0,40.0,39.0,50.0,36.0,38.0,50.0,6.0,0.0,50.0,0.0,0.0,0.0,39.0,0.0,50.0,8.0,18.0,0.0,50.0,0.0,0.0,39.0,50.0,0.0,0.0,50.0,50.0,0.0,40.0,50.0,0.0,1.0,50.0,46.0,46.0,50.0,43.0,36.0,0.0,33.0,38.0,50.0,26.0,32.0,0.0,34.0,39.0,50.0,50.0,40.0,0.0,0.0,0.0,50.0,40.0,39.0,50.0,0.0,0.0,50.0,42.0,39.0,50.0,32.0,11.0,0.0,40.0,50.0,50.0,50.0,50.0,0.0,0.0,1.0,50.0,26.0,39.0,50.0,0.0,0.0,50.0,44.0,50.0,50.0,18.0,18.0,50.0,50.0,28.0,50.0,0.0,0.0,0.0,41.0,17.0,50.0
0.0,2.0,46.0,50.0,49.0,14.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,39.0,33.0,0.0,31.0,17.0,50.0,2.0,50.0,0.0,42.0,32.0,50.0,0.0,47.0,50.0,6.0,0.0,50.0,21.0,0.0,0.0,33.0,6.0,0.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,11.0,6.0,0.0,24.0,11.0,50.0,15.0,6.0,0.0,0.0,6.0,50.0,27.0,23.0,0.0,5.0,1.0,0.0,50.0,23.0,0.0,1.0,5.0,0.0,9.0,35.0,50.0,2.0,0.0,0.0,0.0,0.0,50.0,23.0,31.0,0.0,23.0,6.0,0.0,47.0,46.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,15.0,0.0,26.0,23.0,50.0,9.0,25.0,0.0
0.0,8.0,4.0,0.0,1.0,18.0,0.0,4.0,0.0,0.0,9.0,36.0,0.0,8.0,9.0,0.0,11.0,20.0,0.0,10.0,10.0,0.0,13.0,8.0,0.0,5.0,17.0,0.0,19.0,33.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,29.0,0.0,0.0,17.0,4.0,0.0,0.0,36.0,0.0,4.0,4.0,0.0,7.0,13.0,0.0,6.0,6.0,0.0,0.0,7.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,23.0,27.0,0.0,5.0,10.0,0.0,0.0,27.0,0.0,7.0,6.0,0.0,9.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,1.0,5.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,20.0,20.0,0.0,0.0,7.0,0.0,24.0,27.0,0.0,0.0,8.0,0.0
converged,49
