bic,"[-23594.13729125 -23673.40151997 -23404.57880063 -23676.55965996
 -23998.49854726 -23719.44128841 -23432.7576757  -23594.13729125
 -23432.12235743 -23329.99921558 -23363.22052911 -23719.44127261
 -23396.25817995 -23363.22052966 -23363.22052966 -23998.49854726
 -23673.40151172 -23593.3153348  -23363.22052966 -23336.43871803
 -23432.12235962 -23476.38189811 -23329.99921558 -23363.22053057
 -23971.27186405 -23673.40152295 -23404.57880067 -23329.99921558
 -23998.49854674 -23447.88382284 -23329.99921529 -23432.7576757
 -23336.43871803 -23593.31533446 -23342.93581302 -23432.12235743
 -23329.99921558 -23594.13761453 -23593.31533391 -23329.99921529
 -23594.13729125 -23594.13761453 -23594.13705459 -23329.99921539
 -23594.13761453 -23432.12235743 -23673.40151086 -23329.99921558
 -23590.95601647 -23971.27344859]"
icl,"[-23579.81316161 -23660.79088561 -23390.64860521 -23666.78412432
 -23986.28343798 -23707.19696945 -23423.23942583 -23579.81316161
 -23422.82010174 -23321.83163674 -23350.37489846 -23707.19696643
 -23386.37945076 -23350.37489892 -23350.37489892 -23986.28343798
 -23660.79100613 -23573.58128854 -23350.37489892 -23328.58033519
 -23422.8201048  -23456.73083368 -23321.83163674 -23350.37489967
 -23955.55613125 -23660.79122988 -23390.64860527 -23321.83163674
 -23986.28343754 -23434.32580807 -23321.83163645 -23423.23942583
 -23328.58033519 -23573.58128554 -23332.42834432 -23422.82010175
 -23321.83163674 -23579.81386857 -23573.58128231 -23321.83163645
 -23579.81316161 -23579.81386857 -23579.8126527  -23321.83163655
 -23579.81386857 -23422.82010175 -23660.79101922 -23321.83163674
 -23578.90579524 -23955.55568543]"
time,21.1309375
c,l
25.0,14.0,26.0,15.0,27.0,25.0,25.0,13.0,11.0,14.0,25.0,25.0,14.0,16.0,14.0,13.0,15.0,25.0,23.0,12.0,11.0,15.0,10.0,15.0,27.0,21.0,27.0,25.0,27.0,28.0,28.0,12.0,27.0,27.0,27.0,27.0,27.0,11.0,24.0,27.0,16.0,11.0,27.0,29.0,11.0,16.0,27.0,14.0,11.0,27.0,26.0,11.0,14.0,9.0,15.0,15.0,10.0,27.0,22.0,13.0,14.0,27.0,25.0,18.0,18.0,14.0,11.0,11.0,14.0,27.0,28.0,27.0,24.0,16.0,14.0,14.0,27.0,27.0,27.0,14.0,14.0,11.0,23.0,27.0,27.0,13.0,14.0,27.0,11.0,11.0,27.0,27.0,27.0,13.0,27.0,15.0,11.0,28.0,27.0,11.0,14.0,10.0,11.0,25.0,25.0,12.0,10.0,23.0,11.0,27.0,27.0,27.0,18.0,27.0,11.0
9.0,19.0,9.0,18.0,10.0,10.0,10.0,19.0,27.0,21.0,10.0,11.0,18.0,20.0,20.0,16.0,18.0,10.0,13.0,25.0,26.0,16.0,7.0,17.0,10.0,11.0,10.0,8.0,11.0,9.0,9.0,23.0,10.0,10.0,10.0,10.0,10.0,27.0,9.0,10.0,17.0,27.0,10.0,10.0,27.0,19.0,10.0,18.0,27.0,10.0,10.0,27.0,19.0,26.0,18.0,16.0,7.0,11.0,8.0,20.0,18.0,10.0,11.0,18.0,18.0,19.0,27.0,27.0,18.0,10.0,11.0,12.0,10.0,17.0,19.0,18.0,10.0,12.0,10.0,21.0,19.0,27.0,10.0,10.0,10.0,22.0,16.0,10.0,27.0,27.0,10.0,12.0,10.0,16.0,11.0,17.0,27.0,10.0,10.0,27.0,18.0,19.0,27.0,10.0,10.0,20.0,27.0,10.0,27.0,10.0,11.0,11.0,18.0,10.0,27.0
16.0,17.0,15.0,17.0,13.0,15.0,15.0,18.0,12.0,15.0,15.0,14.0,18.0,14.0,16.0,21.0,17.0,15.0,14.0,13.0,13.0,19.0,33.0,18.0,13.0,18.0,13.0,17.0,12.0,13.0,13.0,15.0,13.0,13.0,13.0,13.0,13.0,12.0,17.0,13.0,17.0,12.0,13.0,11.0,12.0,15.0,13.0,18.0,12.0,13.0,14.0,12.0,17.0,15.0,17.0,19.0,33.0,12.0,20.0,17.0,18.0,13.0,14.0,14.0,14.0,17.0,12.0,12.0,18.0,13.0,11.0,11.0,16.0,17.0,17.0,18.0,13.0,11.0,13.0,15.0,17.0,12.0,17.0,13.0,13.0,15.0,20.0,13.0,12.0,12.0,13.0,11.0,13.0,21.0,12.0,18.0,12.0,12.0,13.0,12.0,18.0,21.0,12.0,15.0,15.0,18.0,13.0,17.0,12.0,13.0,12.0,12.0,14.0,13.0,12.0
converged,46
